change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,"Fuel blending, refining, and retail",MUSA,Murphy USA,12,7,7,0,0.441392080765,0.405191097954,-0.036200982811,2026-08-20,2026-08-27,"Murphy USA moved from rank #7 to #7 within Fuel blending, refining, and retail at 12 months; return +44.1% to +40.5%."
within_category,stock,"Fuel blending, refining, and retail",MUSA,Murphy USA,24,8,8,0,0.113279260217,0.0271847286357,-0.0860945315813,2026-08-20,2026-08-27,"Murphy USA moved from rank #8 to #8 within Fuel blending, refining, and retail at 24 months; return +11.3% to +2.7%."
within_category,stock,"Fuel blending, refining, and retail",MUSA,Murphy USA,3,7,7,0,0.0226765531639,0.0301503642846,0.0074738111207,2026-08-20,2026-08-27,"Murphy USA moved from rank #7 to #7 within Fuel blending, refining, and retail at 3 months; return +2.3% to +3.0%."
within_category,stock,"Fuel blending, refining, and retail",PSX,Phillips 66,12,4,4,0,0.960750991341,0.826496757653,-0.134254233688,2026-08-20,2026-08-27,"Phillips 66 moved from rank #4 to #4 within Fuel blending, refining, and retail at 12 months; return +96.1% to +82.6%."
within_category,stock,"Fuel blending, refining, and retail",PSX,Phillips 66,24,5,5,0,0.830123121082,0.802574787915,-0.027548333167,2026-08-20,2026-08-27,"Phillips 66 moved from rank #5 to #5 within Fuel blending, refining, and retail at 24 months; return +83.0% to +80.3%."
within_category,stock,"Fuel blending, refining, and retail",PSX,Phillips 66,3,3,4,-1,0.351009256161,0.387104163088,0.036094906927,2026-08-20,2026-08-27,"Phillips 66 moved from rank #3 to #4 within Fuel blending, refining, and retail at 3 months; return +35.1% to +38.7%."
within_category,stock,"Fuel blending, refining, and retail",SUN,Sunoco LP,12,6,6,0,0.47609905932,0.447850395219,-0.028248664101,2026-08-20,2026-08-27,"Sunoco LP moved from rank #6 to #6 within Fuel blending, refining, and retail at 12 months; return +47.6% to +44.8%."
within_category,stock,"Fuel blending, refining, and retail",SUN,Sunoco LP,24,7,7,0,0.462343096234,0.396689603868,-0.065653492366,2026-08-20,2026-08-27,"Sunoco LP moved from rank #7 to #7 within Fuel blending, refining, and retail at 24 months; return +46.2% to +39.7%."
within_category,stock,"Fuel blending, refining, and retail",SUN,Sunoco LP,3,6,6,0,0.0682133926091,0.133927223313,0.0657138307039,2026-08-20,2026-08-27,"Sunoco LP moved from rank #6 to #6 within Fuel blending, refining, and retail at 3 months; return +6.8% to +13.4%."
within_category,stock,"Fuel blending, refining, and retail",VLO,Valero Energy,12,1,1,0,1.46430859014,1.3083504676,-0.15595812254,2026-08-20,2026-08-27,"Valero Energy moved from rank #1 to #1 within Fuel blending, refining, and retail at 12 months; return +146.4% to +130.8%."
within_category,stock,"Fuel blending, refining, and retail",VLO,Valero Energy,24,1,1,0,1.45122469206,1.4695238771,0.01829918504,2026-08-20,2026-08-27,"Valero Energy moved from rank #1 to #1 within Fuel blending, refining, and retail at 24 months; return +145.1% to +147.0%."
within_category,stock,"Fuel blending, refining, and retail",VLO,Valero Energy,3,2,2,0,0.36446388462,0.448073562453,0.083609677833,2026-08-20,2026-08-27,"Valero Energy moved from rank #2 to #2 within Fuel blending, refining, and retail at 3 months; return +36.4% to +44.8%."
within_category,stock,Grain origination and agribusiness,ADM,Archer Daniels Midland,12,3,3,0,0.329820517043,0.277148780099,-0.052671736944,2026-08-20,2026-08-27,Archer Daniels Midland moved from rank #3 to #3 within Grain origination and agribusiness at 12 months; return +33.0% to +27.7%.
within_category,stock,Grain origination and agribusiness,ADM,Archer Daniels Midland,24,2,1,1,0.36858159634,0.32249009247,-0.04609150387,2026-08-20,2026-08-27,Archer Daniels Midland moved from rank #2 to #1 within Grain origination and agribusiness at 24 months; return +36.9% to +32.2%.
within_category,stock,Grain origination and agribusiness,ADM,Archer Daniels Midland,3,1,1,0,0.0413926499033,0.00678818353237,-0.0346044663709,2026-08-20,2026-08-27,Archer Daniels Midland moved from rank #1 to #1 within Grain origination and agribusiness at 3 months; return +4.1% to +0.7%.
within_category,stock,Grain origination and agribusiness,ANDE,The Andersons,12,1,1,0,0.769331243469,0.602948402948,-0.166382840521,2026-08-20,2026-08-27,The Andersons moved from rank #1 to #1 within Grain origination and agribusiness at 12 months; return +76.9% to +60.3%.
within_category,stock,Grain origination and agribusiness,ANDE,The Andersons,24,1,2,-1,0.389333333333,0.302455579956,-0.086877753377,2026-08-20,2026-08-27,The Andersons moved from rank #1 to #2 within Grain origination and agribusiness at 24 months; return +38.9% to +30.2%.
